id,term,tf,total,
156,护军,7,4941,0.141671726
156,曹治事,7,4941,0.141671726
156,统领,7,4941,0.141671726
156,大理,7,4941,0.141671726
156,甚多,7,4941,0.141671726
156,廷尉,7,4941,0.141671726
156,第二,7,4941,0.141671726
156,简称,7,4941,0.141671726
156,中护军,7,4941,0.141671726
156,宿卫,7,4941,0.141671726
156,州牧,7,4941,0.141671726
156,两汉,7,4941,0.141671726
156,大司农,7,4941,0.141671726
159,一个,7,955,0.732984293
159,诗词,7,955,0.732984293
162,丁奉,7,703,0.995732575
162,精兵,7,703,0.995732575
165,刘备,7,1882,0.37194474
165,卧龙,7,1882,0.37194474
165,对于,7,1882,0.37194474
172,时候,7,1723,0.406268137
172,本书,7,1723,0.406268137
172,很多,7,1723,0.406268137
172,计谋,7,1723,0.406268137
172,诗词,7,1723,0.406268137
174,诸葛亮,7,1128,0.620567376
174,如何,7,1128,0.620567376
175,觉得,7,833,0.840336134
175,没有,7,833,0.840336134
178,人们,7,824,0.849514563
181,辩论,7,653,1.071975498
187,我们,7,308,2.272727273
19,寡妇,7,342,2.046783626
208,忠臣,7,290,2.413793103
221,gt,7,133,5.263157895
23,什么,7,428,1.635514019
23,督邮,7,428,1.635514019
235,黄忠,7,763,0.917431193
240,曹操,7,976,0.717213115
242,谋士,7,337,2.077151335
242,曹操,7,337,2.077151335
246,曹操,7,989,0.707785642
246,没有,7,989,0.707785642
246,不会,7,989,0.707785642
25,赵云,7,1206,0.580431177
25,司马懿,7,1206,0.580431177
255,关羽,7,816,0.857843137
26,人物,7,1182,0.592216582
26,英雄,7,1182,0.592216582
26,一样,7,1182,0.592216582
26,最后,7,1182,0.592216582
271,曹操,7,1016,0.688976378
280,孔明,7,396,1.767676768
284,关二爷,7,3229,0.216785382
284,时候,7,3229,0.216785382
284,居然,7,3229,0.216785382
284,不是,7,3229,0.216785382
284,什么,7,3229,0.216785382
287,时候,7,701,0.998573466
287,里面,7,701,0.998573466
289,诸葛亮,7,362,1.933701657
29,喜欢,7,108,6.481481481
300,罗贯中,7,624,1.121794872
301,英雄,7,104,6.730769231
303,先生,7,423,1.654846336
304,诸葛亮,7,471,1.486199575
31,历史,7,602,1.162790698
31,不同,7,602,1.162790698
317,忠臣,7,310,2.258064516
319,但是,7,432,1.62037037
323,讨厌,7,792,0.883838384
329,一个,7,1118,0.626118068
329,董卓,7,1118,0.626118068
332,不能,7,998,0.701402806
332,自己,7,998,0.701402806
336,思考,7,161,4.347826087
337,自己,7,884,0.791855204
342,自己,7,731,0.957592339
342,诸葛亮,7,731,0.957592339
343,陈宫,7,1416,0.494350282
343,quot,7,1416,0.494350282
345,英雄,7,610,1.147540984
345,许多,7,610,1.147540984
345,对于,7,610,1.147540984
351,一个,7,718,0.974930362
354,时候,7,1049,0.667302193
372,吕布,7,970,0.721649485
374,刘备,7,738,0.948509485
377,曹操,7,775,0.903225806
382,孙权,7,1092,0.641025641
382,天下,7,1092,0.641025641
397,太守,7,1341,0.521998509
397,不是,7,1341,0.521998509
397,诸葛亮,7,1341,0.521998509
397,马超,7,1341,0.521998509
4,我们,7,293,2.389078498
4,一个,7,293,2.389078498
405,孙权,7,346,2.023121387
408,一个,7,645,1.085271318
408,现在,7,645,1.085271318
41,自己,7,197,3.553299492
410,赤壁之战,7,829,0.844390832
414,怀疑,7,2043,0.342633382
414,他们,7,2043,0.342633382
414,为了,7,2043,0.342633382
414,我们,7,2043,0.342633382
414,一个,7,2043,0.342633382
414,多疑,7,2043,0.342633382
414,奉献,7,2043,0.342633382
414,便是,7,2043,0.342633382
42,孔明,7,1233,0.567721006
42,历史,7,1233,0.567721006
42,鲁肃,7,1233,0.567721006
420,我们,7,514,1.361867704
420,信息,7,514,1.361867704
420,一个,7,514,1.361867704
420,决策,7,514,1.361867704
421,部分,7,594,1.178451178
43,刘安,7,548,1.277372263
430,94,7,1619,0.432365658
437,需要,7,2469,0.283515593
437,所以,7,2469,0.283515593
437,那个,7,2469,0.283515593
437,徐庶,7,2469,0.283515593
437,任何,7,2469,0.283515593
437,之后,7,2469,0.283515593
438,一例,7,5467,0.128040973
438,伟人,7,5467,0.128040973
438,荆州,7,5467,0.128040973
438,东吴,7,5467,0.128040973
438,皇叔,7,5467,0.128040973
438,关公,7,5467,0.128040973
438,中有,7,5467,0.128040973
438,为了,7,5467,0.128040973
438,舌战群儒,7,5467,0.128040973
438,以上,7,5467,0.128040973
438,罗贯中,7,5467,0.128040973
44,历史,7,839,0.834326579
440,张飞,7,874,0.800915332
440,这个,7,874,0.800915332
442,吕布,7,571,1.22591944
448,但是,7,2195,0.318906606
448,妫览,7,2195,0.318906606
448,荆州,7,2195,0.318906606
448,主公,7,2195,0.318906606
448,肌腱,7,2195,0.318906606
448,南郡,7,2195,0.318906606
45,文明,7,1377,0.508351489
45,权力,7,1377,0.508351489
45,精神,7,1377,0.508351489
45,社会,7,1377,0.508351489
45,成为,7,1377,0.508351489
450,刘备,7,3065,0.228384992
450,21,7,3065,0.228384992
450,40,7,3065,0.228384992
451,单挑,7,1478,0.473612991
451,没有,7,1478,0.473612991
451,孙策,7,1478,0.473612991
451,应该,7,1478,0.473612991
451,名将,7,1478,0.473612991
451,但是,7,1478,0.473612991
451,马超,7,1478,0.473612991
451,许褚,7,1478,0.473612991
451,时候,7,1478,0.473612991
46,孙权,7,1022,0.684931507
460,黄忠,7,1589,0.440528634
460,办法,7,1589,0.440528634
460,董卓,7,1589,0.440528634
460,貂蝉,7,1589,0.440528634
462,一些,7,518,1.351351351
470,就是,7,811,0.863131936
470,曹操,7,811,0.863131936
470,没有,7,811,0.863131936
470,刘备,7,811,0.863131936
473,长江,7,119,5.882352941
477,曹操,7,242,2.892561983
482,东吴,7,1319,0.53070508
482,开始,7,1319,0.53070508
483,团队,7,264,2.651515152
489,出来,7,4237,0.165211234
489,毛本,7,4237,0.165211234
489,成功,7,4237,0.165211234
489,现在,7,4237,0.165211234
489,道具,7,4237,0.165211234
489,这种,7,4237,0.165211234
498,曹爽,7,2532,0.276461295
498,一个,7,2532,0.276461295
498,献帝,7,2532,0.276461295
498,不会,7,2532,0.276461295
498,竟然,7,2532,0.276461295
498,曹孟德,7,2532,0.276461295
498,王甫,7,2532,0.276461295
498,开始,7,2532,0.276461295
498,夏侯霸,7,2532,0.276461295
499,集团,7,948,0.738396624
500,一个,7,946,0.739957717
500,这个,7,946,0.739957717
501,人物,7,209,3.349282297
503,三国志,7,500,1.4
505,关羽,7,345,2.028985507
506,诸葛亮,7,242,2.892561983
512,草船借箭,7,639,1.095461659
516,司马懿,7,798,0.877192982
518,一个,7,233,3.004291845
522,曹操,7,595,1.176470588
54,没有,7,114,6.140350877
542,智谋,7,2168,0.322878229
542,智慧,7,2168,0.322878229
542,谋士,7,2168,0.322878229
542,周瑜,7,2168,0.322878229
542,比如说,7,2168,0.322878229
60,出来,7,8935,0.078343593
60,刘安,7,8935,0.078343593
60,起来,7,8935,0.078343593
60,历史,7,8935,0.078343593
60,祢衡,7,8935,0.078343593
60,一样,7,8935,0.078343593
60,只能,7,8935,0.078343593
60,乱世,7,8935,0.078343593
60,显然,7,8935,0.078343593
60,一定,7,8935,0.078343593
60,要是,7,8935,0.078343593
60,那段,7,8935,0.078343593
60,后面,7,8935,0.078343593
60,而已,7,8935,0.078343593
60,一句,7,8935,0.078343593
60,态度,7,8935,0.078343593
66,曹操,7,616,1.136363636
69,黄初,7,3038,0.230414747
69,特点,7,3038,0.230414747
69,尚书令,7,3038,0.230414747
69,三公,7,3038,0.230414747
69,中郎,7,3038,0.230414747
70,曹真,7,1449,0.483091787
70,董卓,7,1449,0.483091787
70,曹爽,7,1449,0.483091787
70,将军,7,1449,0.483091787
70,人者,7,1449,0.483091787
71,司马昭,7,3258,0.21485574
71,孙坚,7,3258,0.21485574
71,公孙瓒,7,3258,0.21485574
73,自然,7,443,1.58013544
78,一个,7,466,1.502145923
81,评改,7,2222,0.315031503
81,对于,7,2222,0.315031503
81,很多,7,2222,0.315031503
81,基本上,7,2222,0.315031503
81,枭雄,7,2222,0.315031503
86,徐盛,7,1616,0.433168317
86,一个,7,1616,0.433168317
86,所以,7,1616,0.433168317
96,一个,7,706,0.991501416
99,时候,7,663,1.055806938
106,故事,6,303,1.98019802
106,虚构,6,303,1.98019802
107,仁义,6,1197,0.501253133
107,吕布,6,1197,0.501253133
107,许攸,6,1197,0.501253133
108,大汉,6,539,1.113172542
108,我们,6,539,1.113172542
109,曹操,6,264,2.272727273
112,演义,6,894,0.67114094
112,衮州,6,894,0.67114094
113,东吴,6,760,0.789473684
117,刘备,6,425,1.411764706
117,曹操,6,425,1.411764706
120,没有,6,493,1.21703854
121,鲁莽,6,1553,0.386349002
121,玄德,6,1553,0.386349002
121,便是,6,1553,0.386349002
121,如何,6,1553,0.386349002
128,出现,6,1812,0.331125828
128,大国,6,1812,0.331125828
128,各国,6,1812,0.331125828
128,地区,6,1812,0.331125828
128,不会,6,1812,0.331125828
128,封闭,6,1812,0.331125828
142,故事,6,198,3.03030303
143,说客,6,656,0.914634146
143,荆州,6,656,0.914634146
144,刘琦,6,867,0.692041522
144,劳碌,6,867,0.692041522
145,天下,6,199,3.015075377
148,曹操,6,868,0.69124424
148,同窗,6,868,0.69124424
15,跳槽,6,845,0.710059172
15,董卓,6,845,0.710059172
150,借兵,6,773,0.776196636
150,参军,6,773,0.776196636
152,无义,6,1040,0.576923077
152,而已,6,1040,0.576923077
152,陈宫,6,1040,0.576923077
152,的话,6,1040,0.576923077
153,赵云,6,992,0.60483871
153,阿斗,6,992,0.60483871
156,黄门,6,4941,0.121432908
156,之下,6,4941,0.121432908
156,天子,6,4941,0.121432908
156,尚书令,6,4941,0.121432908
156,中郎,6,4941,0.121432908
156,国家,6,4941,0.121432908
156,不常置,6,4941,0.121432908
156,黄初,6,4941,0.121432908
156,之上,6,4941,0.121432908
156,曹尚书,6,4941,0.121432908
156,顾问,6,4941,0.121432908
156,此官,6,4941,0.121432908
156,杂号,6,4941,0.121432908
156,骠骑,6,4941,0.121432908
156,别驾,6,4941,0.121432908
156,其中,6,4941,0.121432908
156,万户,6,4941,0.121432908
156,汉景帝,6,4941,0.121432908
156,京师,6,4941,0.121432908
159,推荐,6,955,0.628272251
159,这部,6,955,0.628272251
162,士兵,6,703,0.853485064
165,可以,6,1882,0.318809777
165,自己,6,1882,0.318809777
165,曹操,6,1882,0.318809777
165,之后,6,1882,0.318809777
165,还是,6,1882,0.318809777
165,后人,6,1882,0.318809777
172,还有,6,1723,0.348229832
172,这部,6,1723,0.348229832
172,刘备,6,1723,0.348229832
174,情报,6,1128,0.531914894
174,孔明,6,1128,0.531914894
177,这么,6,391,1.534526854
177,一个,6,391,1.534526854
178,刘协,6,824,0.72815534
181,舌战群儒,6,653,0.918836141
182,und,6,295,2.033898305
19,男孩,6,342,1.754385965
19,我们,6,342,1.754385965
196,地方,6,165,3.636363636
20,少年,6,780,0.769230769
20,学习,6,780,0.769230769
207,男人,6,551,1.08892922
208,英雄,6,290,2.068965517
208,非常,6,290,2.068965517
226,诸葛,6,200,3
23,自己,6,428,1.401869159
234,原著,6,407,1.474201474
234,行刺,6,407,1.474201474
235,徐晃,6,763,0.786369594
235,排名,6,763,0.786369594
24,这个,6,847,0.708382527
240,一个,6,976,0.614754098
240,封建,6,976,0.614754098
243,故事,6,184,3.260869565
246,quot,6,989,0.606673407
246,胡子,6,989,0.606673407
246,不小,6,989,0.606673407
248,孔明,6,283,2.120141343
248,战争,6,283,2.120141343
25,似乎,6,1206,0.497512438
25,没有,6,1206,0.497512438
25,孔明,6,1206,0.497512438
255,典韦,6,816,0.735294118
255,一个,6,816,0.735294118
255,马超,6,816,0.735294118
255,许褚,6,816,0.735294118
26,什么,6,1182,0.507614213
26,历史,6,1182,0.507614213
26,可以,6,1182,0.507614213
26,以色列,6,1182,0.507614213
26,国王,6,1182,0.507614213
271,一个,6,1016,0.590551181
271,封建,6,1016,0.590551181
280,诸葛亮,6,396,1.515151515
280,曹操,6,396,1.515151515
282,士兵,6,82,7.317073171
284,出场,6,3229,0.185816042
284,手下,6,3229,0.185816042
284,太史慈,6,3229,0.185816042
284,妻子,6,3229,0.185816042
284,莫非,6,3229,0.185816042
284,不过,6,3229,0.185816042
284,将军,6,3229,0.185816042
284,现在,6,3229,0.185816042
284,吕布,6,3229,0.185816042
284,天下,6,3229,0.185816042
284,名字,6,3229,0.185816042
284,马超,6,3229,0.185816042
284,强悍,6,3229,0.185816042
284,手足,6,3229,0.185816042
284,女人,6,3229,0.185816042
288,司马昭,6,789,0.760456274
289,马谡,6,362,1.657458564
298,但是,6,788,0.76142132
298,历史,6,788,0.76142132
298,可惜,6,788,0.76142132
300,这个,6,624,0.961538462
300,诸葛亮,6,624,0.961538462
300,不是,6,624,0.961538462
300,如果,6,624,0.961538462
303,时候,6,423,1.418439716
304,因为,6,471,1.27388535
305,觉得,6,169,3.550295858
309,自己,6,584,1.02739726
31,喜欢,6,602,0.996677741
31,因为,6,602,0.996677741
317,英雄,6,310,1.935483871
317,非常,6,310,1.935483871
319,刘璋,6,432,1.388888889
323,曹操,6,792,0.757575758
326,刘备,6,219,2.739726027
329,天下人,6,1118,0.53667263
33,可是,6,524,1.145038168
33,里面,6,524,1.145038168
332,认为,6,998,0.601202405
332,杀人,6,998,0.601202405
332,曹丕,6,998,0.601202405
337,我们,6,884,0.678733032
338,关公,6,1123,0.53428317
338,孟获,6,1123,0.53428317
342,一个,6,731,0.820793434
342,我们,6,731,0.820793434
342,刘备,6,731,0.820793434
343,张绣,6,1416,0.423728814
343,不是,6,1416,0.423728814
343,因为,6,1416,0.423728814
343,征服,6,1416,0.423728814
343,没有,6,1416,0.423728814
345,仍然,6,610,0.983606557
354,我们,6,1049,0.571973308
354,告诉,6,1049,0.571973308
36,quot,6,446,1.34529148
372,后来,6,970,0.618556701
372,时候,6,970,0.618556701
374,不是,6,738,0.81300813
374,聪明,6,738,0.81300813
374,刘禅,6,738,0.81300813
377,灭亡,6,775,0.774193548
382,孔明,6,1092,0.549450549
382,要么,6,1092,0.549450549
383,诸葛瑾,6,704,0.852272727
384,诸葛瑾,6,704,0.852272727
385,诸葛瑾,6,704,0.852272727
391,小说,6,160,3.75
392,马镫,6,197,3.045685279
392,单挑,6,197,3.045685279
393,单挑,6,197,3.045685279
393,马镫,6,197,3.045685279
397,quot,6,1341,0.447427293
397,马腾,6,1341,0.447427293
397,虚构,6,1341,0.447427293
397,参加,6,1341,0.447427293
397,所为,6,1341,0.447427293
397,孙权,6,1341,0.447427293
398,曹操,6,463,1.295896328
398,人们,6,463,1.295896328
400,刘备,6,118,5.084745763
405,自己,6,346,1.734104046
408,诸葛亮,6,645,0.930232558
408,英雄,6,645,0.930232558
408,这个,6,645,0.930232558
408,但是,6,645,0.930232558
408,所以,6,645,0.930232558
411,喜欢,6,187,3.20855615
412,游戏,6,172,3.488372093
414,关羽,6,2043,0.293685756
414,得到,6,2043,0.293685756
414,才能,6,2043,0.293685756
